WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2024-02-17,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-03-02,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-03-16,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-03-23,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-03-30,Middle East,Iran,Alborz,Protests,Peaceful protest,8,0,89917.0,Demonstrations,1329.0,35.9457,50.906
2024-04-13,Middle East,Iran,Alborz,Protests,Peaceful protest,5,0,50275.0,Demonstrations,1329.0,35.9457,50.906
2024-04-27,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-06-08,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,7782.0,Demonstrations,1329.0,35.9457,50.906
2024-07-27,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-08-03,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-08-10,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-08-17,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-09-28,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-10-12,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-11-02,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-11-16,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2024-12-21,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2025-01-11,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-01-18,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-02-15,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-03-22,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,53788.0,Demonstrations,1329.0,35.9457,50.906
2025-05-17,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-05-24,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-06-07,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-06-14,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-07-19,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-07-26,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,55824.0,Demonstrations,1329.0,35.9457,50.906
2025-08-16,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-08-23,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-08-30,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-09-13,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-09-20,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-10-04,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-10-11,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-10-18,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,64048.0,Demonstrations,1329.0,35.9457,50.906
2025-11-29,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,10845.0,Demonstrations,1329.0,35.9457,50.906
2025-12-06,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,10845.0,Demonstrations,1329.0,35.9457,50.906
2025-12-13,Middle East,Iran,Alborz,Protests,Peaceful protest,1,0,42943.0,Demonstrations,1329.0,35.9457,50.906
2025-12-27,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,43321.0,Demonstrations,1329.0,35.9457,50.906
2026-01-03,Middle East,Iran,Alborz,Protests,Peaceful protest,6,0,68449.0,Demonstrations,1329.0,35.9457,50.906
2026-01-10,Middle East,Iran,Alborz,Protests,Peaceful protest,3,0,43321.0,Demonstrations,1329.0,35.9457,50.906
2026-02-14,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,51241.0,Demonstrations,1329.0,35.9457,50.906
2026-02-21,Middle East,Iran,Alborz,Protests,Peaceful protest,2,0,49781.0,Demonstrations,1329.0,35.9457,50.906
2026-02-28,Middle East,Iran,Alborz,Protests,Peaceful protest,3,0,43321.0,Demonstrations,1329.0,35.9457,50.906
2026-03-07,Middle East,Iran,Alborz,Protests,Peaceful protest,10,0,63210.0,Demonstrations,1329.0,35.9457,50.906
2026-03-14,Middle East,Iran,Alborz,Protests,Peaceful protest,9,0,73858.0,Demonstrations,1329.0,35.9457,50.906
2026-03-21,Middle East,Iran,Alborz,Protests,Peaceful protest,10,0,76369.0,Demonstrations,1329.0,35.9457,50.906
2026-03-28,Middle East,Iran,Alborz,Protests,Peaceful protest,15,0,110485.0,Demonstrations,1329.0,35.9457,50.906
2026-04-04,Middle East,Iran,Alborz,Protests,Peaceful protest,6,0,54271.0,Demonstrations,1329.0,35.9457,50.906
2017-09-09,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,39225.0,Demonstrations,1329.0,35.9457,50.906
2018-04-28,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,39804.0,Demonstrations,1329.0,35.9457,50.906
2018-07-28,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,39804.0,Demonstrations,1329.0,35.9457,50.906
2019-04-20,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,40290.0,Demonstrations,1329.0,35.9457,50.906
2019-10-19,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,10591.0,Demonstrations,1329.0,35.9457,50.906
2019-11-16,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,20757.0,Demonstrations,1329.0,35.9457,50.906
2019-12-21,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,40290.0,Demonstrations,1329.0,35.9457,50.906
2021-07-03,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,13071.0,Demonstrations,1329.0,35.9457,50.906
2021-07-24,Middle East,Iran,Alborz,Protests,Protest with intervention,3,0,40940.0,Demonstrations,1329.0,35.9457,50.906
2021-08-14,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,40940.0,Demonstrations,1329.0,35.9457,50.906
2022-02-19,Middle East,Iran,Alborz,Protests,Protest with intervention,2,0,41421.0,Demonstrations,1329.0,35.9457,50.906
2022-06-11,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,41421.0,Demonstrations,1329.0,35.9457,50.906
2022-07-16,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,41421.0,Demonstrations,1329.0,35.9457,50.906
2022-09-24,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,41421.0,Demonstrations,1329.0,35.9457,50.906
2022-10-01,Middle East,Iran,Alborz,Protests,Protest with intervention,2,0,54639.0,Demonstrations,1329.0,35.9457,50.906
2022-10-08,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,41421.0,Demonstrations,1329.0,35.9457,50.906
2023-01-07,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,158.0,Demonstrations,1329.0,35.9457,50.906
2023-01-21,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,41997.0,Demonstrations,1329.0,35.9457,50.906
2023-03-04,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,41997.0,Demonstrations,1329.0,35.9457,50.906
2023-07-22,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,41263.0,Demonstrations,1329.0,35.9457,50.906
2023-09-09,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,41997.0,Demonstrations,1329.0,35.9457,50.906
2023-09-16,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,41997.0,Demonstrations,1329.0,35.9457,50.906
2024-01-20,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,42493.0,Demonstrations,1329.0,35.9457,50.906
2025-12-27,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,13799.0,Demonstrations,1329.0,35.9457,50.906
2026-01-03,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,7920.0,Demonstrations,1329.0,35.9457,50.906
2026-03-14,Middle East,Iran,Alborz,Protests,Protest with intervention,1,0,13799.0,Demonstrations,1329.0,35.9457,50.906
2018-07-28,Middle East,Iran,Alborz,Riots,Mob violence,1,0,9760.0,Political violence,1329.0,35.9457,50.906
2019-07-13,Middle East,Iran,Alborz,Riots,Mob violence,1,0,45291.0,Political violence,1329.0,35.9457,50.906
2026-03-14,Middle East,Iran,Alborz,Riots,Mob violence,1,0,63168.0,Political violence,1329.0,35.9457,50.906
2017-12-30,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,118063.0,Demonstrations,1329.0,35.9457,50.906
2018-05-05,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,119790.0,Demonstrations,1329.0,35.9457,50.906
2018-07-28,Middle East,Iran,Alborz,Riots,Violent demonstration,1,1,119790.0,Demonstrations,1329.0,35.9457,50.906
2019-11-16,Middle East,Iran,Alborz,Riots,Violent demonstration,9,7,254452.0,Demonstrations,1329.0,35.9457,50.906
2020-03-28,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,122508.0,Demonstrations,1329.0,35.9457,50.906
2021-07-24,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,79624.0,Demonstrations,1329.0,35.9457,50.906
2022-06-18,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,124633.0,Demonstrations,1329.0,35.9457,50.906
2022-09-17,Middle East,Iran,Alborz,Riots,Violent demonstration,4,8,180844.0,Demonstrations,1329.0,35.9457,50.906
2022-09-24,Middle East,Iran,Alborz,Riots,Violent demonstration,2,2,124633.0,Demonstrations,1329.0,35.9457,50.906
2022-10-29,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,124633.0,Demonstrations,1329.0,35.9457,50.906
2022-11-05,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,56211.0,Demonstrations,1329.0,35.9457,50.906
2022-11-12,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,124633.0,Demonstrations,1329.0,35.9457,50.906
2022-11-19,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,56211.0,Demonstrations,1329.0,35.9457,50.906
2022-11-26,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,56014.0,Demonstrations,1329.0,35.9457,50.906
2022-12-03,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,124633.0,Demonstrations,1329.0,35.9457,50.906
2022-12-10,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,124633.0,Demonstrations,1329.0,35.9457,50.906
2022-12-17,Middle East,Iran,Alborz,Riots,Violent demonstration,4,1,262890.0,Demonstrations,1329.0,35.9457,50.906
2022-12-24,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,124633.0,Demonstrations,1329.0,35.9457,50.906
2023-01-14,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,126349.0,Demonstrations,1329.0,35.9457,50.906
2023-01-21,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,126349.0,Demonstrations,1329.0,35.9457,50.906
2023-02-11,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,126349.0,Demonstrations,1329.0,35.9457,50.906
2023-02-25,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,81493.0,Demonstrations,1329.0,35.9457,50.906
2023-05-06,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,111089.0,Demonstrations,1329.0,35.9457,50.906
2026-01-03,Middle East,Iran,Alborz,Riots,Violent demonstration,6,1816,272828.0,Demonstrations,1329.0,35.9457,50.906
2026-01-10,Middle East,Iran,Alborz,Riots,Violent demonstration,1,0,130315.0,Demonstrations,1329.0,35.9457,50.906
2019-11-30,Middle East,Iran,Alborz,Strategic developments,Arrests,1,0,,Strategic developments,1329.0,35.9457,50.906
2022-07-30,Middle East,Iran,Alborz,Strategic developments,Arrests,1,0,,Strategic developments,1329.0,35.9457,50.906
2025-06-14,Middle East,Iran,Alborz,Strategic developments,Arrests,2,0,,Strategic developments,1329.0,35.9457,50.906
2026-01-31,Middle East,Iran,Alborz,Strategic developments,Arrests,1,0,,Strategic developments,1329.0,35.9457,50.906
2026-02-07,Middle East,Iran,Alborz,Strategic developments,Arrests,2,0,,Strategic developments,1329.0,35.9457,50.906
2026-03-14,Middle East,Iran,Alborz,Strategic developments,Arrests,2,0,,Strategic developments,1329.0,35.9457,50.906
2020-09-26,Middle East,Iran,Alborz,Strategic developments,Change to group/activity,1,0,,Strategic developments,1329.0,35.9457,50.906
2020-10-10,Middle East,Iran,Alborz,Strategic developments,Change to group/activity,1,0,,Strategic developments,1329.0,35.9457,50.906
2020-11-14,Middle East,Iran,Alborz,Strategic developments,Change to group/activity,2,0,,Strategic developments,1329.0,35.9457,50.906
2023-09-09,Middle East,Iran,Alborz,Strategic developments,Change to group/activity,1,0,,Strategic developments,1329.0,35.9457,50.906
2023-09-16,Middle East,Iran,Alborz,Strategic developments,Change to group/activity,1,0,,Strategic developments,1329.0,35.9457,50.906
2026-03-14,Middle East,Iran,Alborz,Strategic developments,Change to group/activity,1,0,,Strategic developments,1329.0,35.9457,50.906
2026-03-07,Middle East,Iran,Alborz,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1329.0,35.9457,50.906
2026-03-14,Middle East,Iran,Alborz,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1329.0,35.9457,50.906
2026-03-28,Middle East,Iran,Alborz,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1329.0,35.9457,50.906
2026-02-28,Middle East,Iran,Alborz,Strategic developments,Looting/property destruction,2,0,,Strategic developments,1329.0,35.9457,50.906
2023-04-08,Middle East,Iran,Alborz,Strategic developments,Other,1,0,,Strategic developments,1329.0,35.9457,50.906
2023-04-15,Middle East,Iran,Alborz,Strategic developments,Other,4,0,,Strategic developments,1329.0,35.9457,50.906
2023-04-22,Middle East,Iran,Alborz,Strategic developments,Other,1,0,,Strategic developments,1329.0,35.9457,50.906
2023-04-29,Middle East,Iran,Alborz,Strategic developments,Other,1,0,,Strategic developments,1329.0,35.9457,50.906
2025-06-14,Middle East,Iran,Alborz,Strategic developments,Other,1,1,,Strategic developments,1329.0,35.9457,50.906
2026-04-04,Middle East,Iran,Alborz,Strategic developments,Other,1,0,,Strategic developments,1329.0,35.9457,50.906
2017-09-16,Middle East,Iran,Alborz,Violence against civilians,Attack,1,0,118063.0,Political violence,1329.0,35.9457,50.906
2018-03-03,Middle East,Iran,Alborz,Violence against civilians,Attack,1,0,119790.0,Political violence,1329.0,35.9457,50.906
2018-06-30,Middle East,Iran,Alborz,Violence against civilians,Attack,1,0,27606.0,Political violence,1329.0,35.9457,50.906
2019-08-24,Middle East,Iran,Alborz,Violence against civilians,Attack,1,0,121253.0,Political violence,1329.0,35.9457,50.906
2020-02-01,Middle East,Iran,Alborz,Violence against civilians,Attack,1,1,563945.0,Political violence,1329.0,35.9457,50.906
2021-09-04,Middle East,Iran,Alborz,Violence against civilians,Attack,1,1,567112.0,Political violence,1329.0,35.9457,50.906
2022-11-19,Middle East,Iran,Alborz,Violence against civilians,Attack,1,1,573418.0,Political violence,1329.0,35.9457,50.906
2023-03-11,Middle East,Iran,Alborz,Violence against civilians,Attack,1,0,126349.0,Political violence,1329.0,35.9457,50.906
2026-01-03,Middle East,Iran,Alborz,Violence against civilians,Attack,1,0,130315.0,Political violence,1329.0,35.9457,50.906
2026-02-21,Middle East,Iran,Alborz,Violence against civilians,Attack,1,0,130315.0,Political violence,1329.0,35.9457,50.906
2026-03-14,Middle East,Iran,Alborz,Violence against civilians,Attack,1,10,68259.0,Political violence,1329.0,35.9457,50.906
2023-02-04,Middle East,Iran,Arabian Sea,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,4134.0,12.1336,62.3764
2021-03-20,Middle East,Iran,Arabian Sea,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,,Political violence,4134.0,12.1336,62.3764
2026-01-24,Middle East,Iran,Arabian Sea,Strategic developments,Change to group/activity,1,0,,Strategic developments,4134.0,12.1336,62.3764
2026-01-31,Middle East,Iran,Arabian Sea,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,4134.0,12.1336,62.3764
2025-06-07,Middle East,Iran,Ardabil,Explosions/Remote violence,Air/drone strike,2,0,469147.0,Political violence,1330.0,38.4066,47.9857
2025-06-14,Middle East,Iran,Ardabil,Explosions/Remote violence,Air/drone strike,1,2,12514.0,Political violence,1330.0,38.4066,47.9857
2026-02-28,Middle East,Iran,Ardabil,Explosions/Remote violence,Air/drone strike,1,0,97870.0,Political violence,1330.0,38.4066,47.9857
2026-03-21,Middle East,Iran,Ardabil,Explosions/Remote violence,Air/drone strike,2,0,450526.0,Political violence,1330.0,38.4066,47.9857
2026-03-28,Middle East,Iran,Ardabil,Explosions/Remote violence,Air/drone strike,4,0,450526.0,Political violence,1330.0,38.4066,47.9857
2026-04-04,Middle East,Iran,Ardabil,Explosions/Remote violence,Air/drone strike,6,5,450526.0,Political violence,1330.0,38.4066,47.9857
2020-09-26,Middle East,Iran,Ardabil,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,17848.0,Political violence,1330.0,38.4066,47.9857
2020-10-03,Middle East,Iran,Ardabil,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,17848.0,Political violence,1330.0,38.4066,47.9857
2022-10-08,Middle East,Iran,Ardabil,Protests,Excessive force against protesters,1,0,27876.0,Political violence; Demonstrations,1330.0,38.4066,47.9857
2016-01-16,Middle East,Iran,Ardabil,Protests,Peaceful protest,2,0,25938.0,Demonstrations,1330.0,38.4066,47.9857
2016-01-30,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,25938.0,Demonstrations,1330.0,38.4066,47.9857
2016-03-26,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,5696.0,Demonstrations,1330.0,38.4066,47.9857
2016-04-02,Middle East,Iran,Ardabil,Protests,Peaceful protest,2,0,5696.0,Demonstrations,1330.0,38.4066,47.9857
2016-04-30,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,25938.0,Demonstrations,1330.0,38.4066,47.9857
2016-05-07,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,21550.0,Demonstrations,1330.0,38.4066,47.9857
2016-06-04,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,5696.0,Demonstrations,1330.0,38.4066,47.9857
2016-10-29,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,14728.0,Demonstrations,1330.0,38.4066,47.9857
2016-11-12,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,14728.0,Demonstrations,1330.0,38.4066,47.9857
2017-01-21,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,26357.0,Demonstrations,1330.0,38.4066,47.9857
2017-01-28,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,26357.0,Demonstrations,1330.0,38.4066,47.9857
2017-02-04,Middle East,Iran,Ardabil,Protests,Peaceful protest,3,0,41310.0,Demonstrations,1330.0,38.4066,47.9857
2017-02-11,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,26357.0,Demonstrations,1330.0,38.4066,47.9857
2017-02-25,Middle East,Iran,Ardabil,Protests,Peaceful protest,2,0,48244.0,Demonstrations,1330.0,38.4066,47.9857
2017-03-04,Middle East,Iran,Ardabil,Protests,Peaceful protest,2,0,48244.0,Demonstrations,1330.0,38.4066,47.9857
2017-03-11,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,26357.0,Demonstrations,1330.0,38.4066,47.9857
2017-03-25,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,14953.0,Demonstrations,1330.0,38.4066,47.9857
2017-05-06,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,14953.0,Demonstrations,1330.0,38.4066,47.9857
2017-05-20,Middle East,Iran,Ardabil,Protests,Peaceful protest,2,0,26357.0,Demonstrations,1330.0,38.4066,47.9857
2017-05-27,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,26357.0,Demonstrations,1330.0,38.4066,47.9857
2017-06-03,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,14953.0,Demonstrations,1330.0,38.4066,47.9857
2017-06-10,Middle East,Iran,Ardabil,Protests,Peaceful protest,2,0,34519.0,Demonstrations,1330.0,38.4066,47.9857
2017-06-24,Middle East,Iran,Ardabil,Protests,Peaceful protest,4,0,48152.0,Demonstrations,1330.0,38.4066,47.9857
2017-07-01,Middle East,Iran,Ardabil,Protests,Peaceful protest,2,0,27912.0,Demonstrations,1330.0,38.4066,47.9857
2017-07-15,Middle East,Iran,Ardabil,Protests,Peaceful protest,1,0,26357.0,Demonstrations,1330.0,38.4066,47.9857
